Fecha,RegionHidrologica,NombreEmbalse,VertimientosVolumenMilesM,VertimientosEnergiaKwh
2004-09-21,ORIENTE,GUAVIO,230.69,641196.44694
2004-09-21,VALLE,ALTOANCHICAYA,5680.63,5965608.27166
2004-09-22,ORIENTE,GUAVIO,288.58,802100.09388
2004-09-22,VALLE,ALTOANCHICAYA,6497.01,6822943.335
2004-09-23,ORIENTE,GUAVIO,233.28,648395.28
2004-09-23,VALLE,ALTOANCHICAYA,2335.11,2452254.685
2004-09-24,ORIENTE,GUAVIO,224.64,624380.64
2004-09-24,VALLE,ALTOANCHICAYA,4100.53,4306239.92166
2004-09-25,ORIENTE,GUAVIO,219.46,609982.97388
2004-09-25,VALLE,ALTOANCHICAYA,1268.42,1332052.40333
2004-09-26,VALLE,ALTOANCHICAYA,1224.0,1285404.0
2004-09-27,VALLE,ALTOANCHICAYA,4200.0,4410700.0
2004-09-28,VALLE,ALTOANCHICAYA,4446.0,4669041.0
2004-09-29,ANTIOQUIA,PLAYAS,1217.765,579689.9668
2004-09-29,VALLE,ALTOANCHICAYA,5112.0,5368452.0
2004-09-30,ANTIOQUIA,PLAYAS,4495.15,2139816.26527
2004-09-30,CENTRO,AGREGADO BOGOTA,527.9,2653635.98888
2004-09-30,VALLE,ALTOANCHICAYA,6489.84,6815413.64
2004-10-01,ANTIOQUIA,PLAYAS,4056.501,1931007.15658
2004-10-01,VALLE,ALTOANCHICAYA,8309.75,8726622.45833
2004-10-02,ANTIOQUIA,PLAYAS,690.91,328892.35194
2004-10-02,VALLE,ALTOANCHICAYA,7891.67,8287568.77833
2004-10-03,ANTIOQUIA,PLAYAS,167.53,79748.93361
2004-10-03,VALLE,ALTOANCHICAYA,5391.77,5662257.12833
2004-10-04,ANTIOQUIA,PLAYAS,654.586,311601.11894
2004-10-04,VALLE,ALTOANCHICAYA,6026.85,6329196.975
2004-10-05,ANTIOQUIA,PLAYAS,1232.765,586830.38347
2004-10-05,VALLE,ALTOANCHICAYA,4794.96,5035507.16
2004-10-06,ANTIOQUIA,PLAYAS,2903.92,1382346.58444
2004-10-06,VALLE,ALTOANCHICAYA,6150.27,6458808.545
2004-10-07,ANTIOQUIA,PLAYAS,3828.777,1822604.20691
2004-10-07,VALLE,ALTOANCHICAYA,12756.91,13396881.65166
2004-10-08,ANTIOQUIA,PLAYAS,3013.604,1434559.21522
2004-10-08,VALLE,ALTOANCHICAYA,7628.34,8011028.39
2004-10-09,ANTIOQUIA,PLAYAS,2045.659,973790.50786
2004-10-09,VALLE,ALTOANCHICAYA,9270.87,9735958.645
2004-10-10,ANTIOQUIA,PLAYAS,476.615,226881.9793
2004-10-10,VALLE,ALTOANCHICAYA,8259.25,8673589.04166
2004-10-11,VALLE,ALTOANCHICAYA,7481.46,7856779.91
2004-10-12,VALLE,ALTOANCHICAYA,5612.85,5894427.975
2004-10-13,ANTIOQUIA,PLAYAS,338.533,161151.11169
2004-10-13,ANTIOQUIA,PORCE II,5474.952,3179730.456
2004-10-13,VALLE,ALTOANCHICAYA,5308.97,5575303.32833
2004-10-14,ANTIOQUIA,PLAYAS,1179.252,561356.709
2004-10-14,VALLE,ALTOANCHICAYA,7512.0,7888852.0
2004-10-15,VALLE,ALTOANCHICAYA,7780.08,8170380.68
2004-10-16,ANTIOQUIA,PLAYAS,6.2,2951.37222
2004-10-16,VALLE,ALTOANCHICAYA,5997.38,6298248.56333
2004-10-17,ANTIOQUIA,PLAYAS,2239.53,1066078.48916
2004-10-17,VALLE,ALTOANCHICAYA,5546.58,5824833.43
2004-10-18,ANTIOQUIA,PLAYAS,4591.31,2185591.09638
2004-10-18,VALLE,ALTOANCHICAYA,6326.91,6644309.985
2004-10-19,ANTIOQUIA,PLAYAS,2018.18,960709.74055
2004-10-19,CENTRO,AGREGADO BOGOTA,40.69,204539.58777
2004-10-19,VALLE,ALTOANCHICAYA,3289.86,3454901.31
2004-10-20,ANTIOQUIA,PLAYAS,1822.485,867553.48458
2004-10-20,CENTRO,AGREGADO BOGOTA,220.32,1107499.68
2004-10-20,VALLE,ALTOANCHICAYA,3301.12,3466726.18666
2004-10-21,ANTIOQUIA,PLAYAS,4097.029,1950299.61036
2004-10-21,CENTRO,AGREGADO BOGOTA,640.22,3218243.66888
2004-10-21,VALLE,ALTOANCHICAYA,5077.55,5332273.75833
2004-10-22,ANTIOQUIA,PLAYAS,2116.41,1007469.94916
2004-10-22,CENTRO,AGREGADO BOGOTA,469.15,2358312.79444
2004-10-22,VALLE,ALTOANCHICAYA,3811.86,4003088.31
2004-10-23,ANTIOQUIA,PLAYAS,1947.867,927238.79941
2004-10-23,ANTIOQUIA,PUNCHINA,344.99,495578.135
2004-10-23,CENTRO,AGREGADO BOGOTA,420.77,2115117.28555
2004-10-23,VALLE,ALTOANCHICAYA,3408.0,3578968.0
2004-10-24,ANTIOQUIA,PLAYAS,1204.819,573527.31119
2004-10-24,ANTIOQUIA,PUNCHINA,1720.69,2471771.185
2004-10-24,CENTRO,AGREGADO BOGOTA,197.86,994598.25111
2004-10-25,ANTIOQUIA,PLAYAS,249.28,118664.20444
2004-10-25,CENTRO,AGREGADO BOGOTA,2388.96,12008771.04
2004-10-26,ANTIOQUIA,PLAYAS,1004.276,478063.27255
2004-10-26,ANTIOQUIA,PORCE II,6609.6,3838708.8
2004-10-26,CENTRO,AGREGADO BOGOTA,4402.94,22132600.94888
2004-10-27,ANTIOQUIA,PENOL,41.312,60908.80622
2004-10-27,ANTIOQUIA,PLAYAS,3611.52,1719183.84
2004-10-27,ANTIOQUIA,PORCE II,11880.756,6900079.068
2004-10-27,CENTRO,AGREGADO BOGOTA,2541.02,12773142.86888
2004-10-28,ANTIOQUIA,PENOL,197.792,291616.83288
2004-10-28,ANTIOQUIA,PLAYAS,3777.91,1798390.10194
2004-10-28,ANTIOQUIA,PORCE II,3630.0,2108223.33333
2004-10-28,CENTRO,AGREGADO BOGOTA,2999.81,15079378.24555
2004-10-29,ANTIOQUIA,PENOL,407.437,600709.26802
2004-10-29,ANTIOQUIA,PLAYAS,2839.013,1351449.04947
2004-10-29,ANTIOQUIA,PORCE II,1558.764,905295.492
2004-10-29,CENTRO,AGREGADO BOGOTA,2256.77,11344281.28555
2004-10-30,ANTIOQUIA,PENOL,580.033,855178.09836
2004-10-30,ANTIOQUIA,PLAYAS,2916.993,1388569.69558
2004-10-30,ANTIOQUIA,PORCE II,6568.29,3814716.87
2004-10-30,ANTIOQUIA,SAN LORENZO,45.36,116897.76
2004-10-30,CENTRO,AGREGADO BOGOTA,2216.16,11140143.84
2004-10-31,ANTIOQUIA,PENOL,688.642,1015306.98427
2004-10-31,ANTIOQUIA,PLAYAS,5978.48,2845922.54888
2004-10-31,ANTIOQUIA,PORCE II,13165.368,7646153.17066
2004-10-31,ANTIOQUIA,SAN LORENZO,148.68,383164.88
2004-10-31,CENTRO,AGREGADO BOGOTA,2274.05,11431144.00555
2004-11-01,ANTIOQUIA,PENOL,656.303,967627.6203
2004-11-01,ANTIOQUIA,PLAYAS,7627.392,3630850.464
2004-11-01,ANTIOQUIA,PORCE II,15932.16,9253044.48
2004-11-01,CENTRO,AGREGADO BOGOTA,2071.01,10410507.04555
2004-11-02,ANTIOQUIA,PENOL,526.193,775798.49613
2004-11-02,ANTIOQUIA,PLAYAS,5986.989,2849973.06925
2004-11-02,ANTIOQUIA,PORCE II,15932.16,9253044.48
2004-11-02,ANTIOQUIA,PUNCHINA,1165.79,1674657.335
2004-11-02,ANTIOQUIA,SAN LORENZO,105.84,272761.44
2004-11-02,CENTRO,AGREGADO BOGOTA,849.31,4269292.63444
2004-11-03,ANTIOQUIA,PENOL,613.223,904112.14363
2004-11-03,ANTIOQUIA,PLAYAS,5983.34,2848236.04388
2004-11-03,ANTIOQUIA,PORCE II,15897.6,9232972.8
2004-11-03,ANTIOQUIA,PUNCHINA,5798.27,8329214.855
2004-11-03,ANTIOQUIA,SAN LORENZO,582.12,1500187.92
2004-11-03,CENTRO,AGREGADO BOGOTA,401.76,2019558.24
2004-11-04,ANTIOQUIA,PENOL,547.183,806745.33586
2004-11-04,ANTIOQUIA,PLAYAS,5973.618,2843608.10183
2004-11-04,ANTIOQUIA,PORCE II,15932.16,9253044.48
2004-11-04,ANTIOQUIA,PUNCHINA,1534.79,2204725.835
2004-11-04,ANTIOQUIA,SAN LORENZO,297.36,766329.76
2004-11-04,CENTRO,AGREGADO BOGOTA,50.11,251891.83444
2004-11-05,ANTIOQUIA,PENOL,454.4,669949.68888
2004-11-05,ANTIOQUIA,PLAYAS,5151.319,2452170.93619
2004-11-05,ANTIOQUIA,PORCE II,15932.16,9253044.48
2004-11-05,CENTRO,AGREGADO BOGOTA,273.89,1376784.16555
2004-11-06,ANTIOQUIA,PENOL,411.482,606673.05872
2004-11-06,ANTIOQUIA,PLAYAS,5979.696,2846501.39866
2004-11-06,ANTIOQUIA,PORCE II,15910.032,9240193.02933
2004-11-06,ANTIOQUIA,SAN LORENZO,55.44,142875.04
2004-11-07,ANTIOQUIA,PENOL,437.024,644331.19022
2004-11-07,ANTIOQUIA,PLAYAS,5617.553,2674111.27113
2004-11-07,ANTIOQUIA,PORCE II,10765.08,6252119.24
2004-11-07,ANTIOQUIA,PUNCHINA,5578.45,8013443.425
2004-11-07,ANTIOQUIA,SAN LORENZO,2796.84,7207767.44
2004-11-07,CENTRO,AGREGADO BOGOTA,495.94,2492980.17111
2004-11-08,ANTIOQUIA,PENOL,575.357,848283.9858
2004-11-08,ANTIOQUIA,PLAYAS,5067.422,2412233.63372
2004-11-08,ANTIOQUIA,PORCE II,7931.52,4606450.56
2004-11-08,ANTIOQUIA,PUNCHINA,4970.24,7139749.76
2004-11-08,ANTIOQUIA,SAN LORENZO,5123.52,13203880.32
2004-11-08,CENTRO,AGREGADO BOGOTA,770.69,3874087.36555
2004-11-09,ANTIOQUIA,PENOL,640.338,944089.44516
2004-11-09,ANTIOQUIA,PLAYAS,5796.508,2759298.82211
2004-11-09,ANTIOQUIA,PORCE II,7920.504,4600052.712
2004-11-09,ANTIOQUIA,PUNCHINA,6614.68,9501987.82
2004-11-09,ANTIOQUIA,SAN LORENZO,3781.44,9745191.04
2004-11-09,CENTRO,AGREGADO BOGOTA,622.94,3131380.94888
2004-11-10,ANTIOQUIA,PENOL,713.78,1052369.47388
2004-11-10,ANTIOQUIA,PLAYAS,4136.145,1968919.91291
2004-11-10,ANTIOQUIA,PORCE II,8363.448,4857304.744
2004-11-10,ANTIOQUIA,PUNCHINA,175.75,252464.875
2004-11-10,ANTIOQUIA,SAN LORENZO,3996.0,10298136.0
2004-11-10,ANTIOQUIA,TRONERAS,714.312,136255.014
2004-11-10,CENTRO,AGREGADO BOGOTA,412.13,2071685.92555
2004-11-11,ANTIOQUIA,PENOL,656.274,967584.86383
2004-11-11,ANTIOQUIA,PLAYAS,2800.097,1332923.95247
2004-11-11,ANTIOQUIA,PORCE II,8479.656,4924795.768
2004-11-11,ANTIOQUIA,SAN LORENZO,3483.0,8976078.0
2004-11-12,ANTIOQUIA,PENOL,493.073,726967.65613
2004-11-12,ANTIOQUIA,PLAYAS,3897.104,1855129.75688
2004-11-12,ANTIOQUIA,PORCE II,7926.012,4603251.636
2004-11-12,ANTIOQUIA,SAN LORENZO,1925.28,4961660.48
2004-11-12,CENTRO,AGREGADO BOGOTA,75.17,377862.88555
2004-11-13,ANTIOQUIA,PENOL,369.345,544547.90458
2004-11-13,ANTIOQUIA,PLAYAS,4554.098,2167877.15072
2004-11-13,ANTIOQUIA,PORCE II,7931.52,4606450.56
2004-11-13,ANTIOQUIA,SAN LORENZO,891.0,2296206.0
2004-11-14,ANTIOQUIA,PENOL,399.541,589067.71269
2004-11-14,ANTIOQUIA,PLAYAS,5989.42,2851130.29277
2004-11-14,ANTIOQUIA,PORCE II,7931.52,4606450.56
2004-11-14,ANTIOQUIA,SAN LORENZO,181.44,467591.04
2004-11-15,ANTIOQUIA,PENOL,1085.553,1600497.12725
2004-11-15,ANTIOQUIA,PLAYAS,5982.127,2847658.62219
2004-11-15,ANTIOQUIA,PORCE II,7931.52,4606450.56
2004-11-15,ANTIOQUIA,SAN LORENZO,983.88,2535568.08
2004-11-16,ANTIOQUIA,PENOL,1307.438,1927635.74238
2004-11-16,ANTIOQUIA,PLAYAS,5504.948,2620508.16322
2004-11-16,ANTIOQUIA,PORCE II,7931.52,4606450.56
2004-11-16,ANTIOQUIA,SAN LORENZO,637.56,1643062.96
2004-11-16,CENTRO,AGREGADO BOGOTA,656.64,3300783.36
2004-11-17,ANTIOQUIA,PENOL,1230.334,1813956.60327
2004-11-17,ANTIOQUIA,PLAYAS,3847.437,1831486.88525
2004-11-17,ANTIOQUIA,PORCE II,7931.52,4606450.56
2004-11-17,ANTIOQUIA,SAN LORENZO,1812.96,4672199.36
2004-11-17,CENTRO,AGREGADO BOGOTA,2725.06,13698271.05111
2004-11-18,ANTIOQUIA,PENOL,1569.459,2313949.31508
2004-11-18,ANTIOQUIA,PLAYAS,3974.49,1891967.6425
2004-11-18,ANTIOQUIA,PORCE II,7931.52,4606450.56
2004-11-18,ANTIOQUIA,PUNCHINA,57.82,83058.43
2004-11-18,ANTIOQUIA,SAN LORENZO,3985.92,10272158.72
2004-11-18,CENTRO,AGREGADO BOGOTA,4097.95,20599483.99444
2004-11-19,ANTIOQUIA,PENOL,1899.241,2800167.07102
2004-11-19,ANTIOQUIA,PLAYAS,4432.999,2110230.66286
2004-11-19,ANTIOQUIA,PORCE II,7931.52,4606450.56
2004-11-19,ANTIOQUIA,PUNCHINA,741.56,1065250.94
2004-11-19,ANTIOQUIA,SAN LORENZO,5495.4,14162256.4
2004-11-19,CENTRO,AGREGADO BOGOTA,2725.06,13698271.05111
2004-11-20,ANTIOQUIA,PENOL,2945.821,4343203.92269
2004-11-20,ANTIOQUIA,PLAYAS,3750.278,1785236.50238
2004-11-20,ANTIOQUIA,PORCE II,7931.52,4606450.56
2004-11-20,ANTIOQUIA,SAN LORENZO,4200.84,10826031.44
2004-11-20,CENTRO,AGREGADO BOGOTA,2527.2,12703672.8
2004-11-21,ANTIOQUIA,PENOL,3826.319,5641375.9323
2004-11-21,ANTIOQUIA,PLAYAS,2824.05,1344326.24583
2004-11-21,ANTIOQUIA,PORCE II,7931.52,4606450.56
2004-11-21,ANTIOQUIA,SAN LORENZO,2265.48,5838393.68
2004-11-21,CENTRO,AGREGADO BOGOTA,2218.75,11153163.19444
2004-11-22,ANTIOQUIA,PENOL,3813.091,5621873.08352
2004-11-22,ANTIOQUIA,PLAYAS,3339.946,1589907.07227
2004-11-22,ANTIOQUIA,PORCE II,2671.38,1551478.14
2004-11-22,ANTIOQUIA,PUNCHINA,301.32,432846.18
2004-11-22,ANTIOQUIA,SAN LORENZO,1406.88,3625686.08
2004-11-22,CENTRO,AGREGADO BOGOTA,972.86,4890351.02888
2004-11-23,ANTIOQUIA,PENOL,3198.374,4715558.24438
2004-11-23,ANTIOQUIA,PLAYAS,2632.339,1253066.48452
2004-11-23,ANTIOQUIA,PUNCHINA,3095.39,4446527.735
2004-11-23,ANTIOQUIA,SAN LORENZO,2687.4,6925728.4
2004-11-23,CENTRO,AGREGADO BOGOTA,1014.34,5098861.77111
2004-11-24,ANTIOQUIA,PENOL,2977.52,4389939.69555
2004-11-24,ANTIOQUIA,PLAYAS,783.99,373201.0175
2004-11-24,ANTIOQUIA,PUNCHINA,2550.13,3663261.745
2004-11-24,ANTIOQUIA,SAN LORENZO,5076.0,13081416.0
2004-11-24,CENTRO,AGREGADO BOGOTA,851.04,4277988.96
2004-11-25,ANTIOQUIA,PENOL,2782.782,4102825.5615
2004-11-25,ANTIOQUIA,PLAYAS,2244.021,1068216.32991
2004-11-25,ANTIOQUIA,SAN LORENZO,4314.6,11119203.6
2004-11-25,CENTRO,AGREGADO BOGOTA,125.28,629754.72
2004-11-26,ANTIOQUIA,PENOL,2407.155,3549015.72041
2004-11-26,ANTIOQUIA,PLAYAS,5580.072,2656269.274
2004-11-26,ANTIOQUIA,SAN LORENZO,1815.84,4679621.44
2004-11-26,CENTRO,AGREGADO BOGOTA,793.15,3986988.79444
2004-11-27,ANTIOQUIA,PENOL,2302.473,3394676.65058
2004-11-27,ANTIOQUIA,PLAYAS,4222.47,2010013.01083
2004-11-27,ANTIOQUIA,SAN LORENZO,1645.56,4240790.96
2004-11-27,CENTRO,AGREGADO BOGOTA,113.18,568930.70888
2004-11-28,ANTIOQUIA,PENOL,1869.021,2755611.87825
2004-11-28,ANTIOQUIA,PLAYAS,4476.303,2130844.56975
2004-11-28,ANTIOQUIA,SAN LORENZO,769.68,1983550.88
2004-11-28,CENTRO,AGREGADO BOGOTA,1051.49,5285606.56555
2004-11-29,ANTIOQUIA,PENOL,1456.738,2147757.85627
2004-11-29,ANTIOQUIA,PLAYAS,4495.262,2139869.58038
2004-11-29,ANTIOQUIA,PUNCHINA,178.56,256501.44
2004-11-29,CENTRO,AGREGADO BOGOTA,1462.75,7352919.19444
2004-11-30,ANTIOQUIA,PENOL,1016.121,1505609.06616
2004-11-30,ANTIOQUIA,PLAYAS,3697.94,1763814.65944
2004-11-30,ANTIOQUIA,PUNCHINA,202.39,282187.87944
2004-11-30,CENTRO,AGREGADO BOGOTA,469.15,2358312.79444
2004-12-01,ANTIOQUIA,PENOL,681.402,1009648.48566
2004-12-01,ANTIOQUIA,PLAYAS,3004.432,1433030.60755
2004-12-02,ANTIOQUIA,PENOL,415.928,616289.76044
2004-12-02,ANTIOQUIA,PLAYAS,5768.39,2751361.79694
2004-12-02,ANTIOQUIA,PUNCHINA,270.32,376901.16888
2004-12-02,VALLE,ALTOANCHICAYA,544.8,568725.8
2004-12-03,ANTIOQUIA,PENOL,276.029,408998.30327
2004-12-03,ANTIOQUIA,PLAYAS,2686.3,1281290.48055
2004-12-03,ANTIOQUIA,PUNCHINA,3776.0,5264792.88888
2004-12-04,ANTIOQUIA,PENOL,111.769,165610.61105
2004-12-04,ANTIOQUIA,PLAYAS,1407.924,671540.639
2004-12-04,ANTIOQUIA,SAN LORENZO,2.52,6373.64
2004-12-05,ANTIOQUIA,PENOL,11.274,16704.93633
2004-12-05,ANTIOQUIA,PLAYAS,3391.905,1617844.46541
2004-12-06,ANTIOQUIA,PLAYAS,5356.15,2554734.76805
2004-12-07,ANTIOQUIA,PLAYAS,3052.977,1456185.22408
2004-12-08,ANTIOQUIA,PLAYAS,3695.929,1762855.4683
2004-12-09,ANTIOQUIA,PLAYAS,2219.58,1058678.005
2004-12-10,ANTIOQUIA,PLAYAS,1358.46,647947.685
2004-12-11,ANTIOQUIA,PLAYAS,2128.013,1015003.08952
2004-12-12,ANTIOQUIA,PLAYAS,5613.13,2677307.08972
2004-12-13,ANTIOQUIA,PLAYAS,2537.914,1210514.48038
2004-12-14,ANTIOQUIA,PLAYAS,3250.54,1550417.28722
2004-12-15,ANTIOQUIA,PLAYAS,5939.56,2833005.13222
2004-12-16,ANTIOQUIA,PLAYAS,2929.824,1397444.664
2004-12-17,ANTIOQUIA,PLAYAS,131.63,62783.85361
2004-12-19,ANTIOQUIA,PLAYAS,306.72,146296.92
2004-12-20,ANTIOQUIA,PLAYAS,1022.947,487917.3038
2004-12-21,ANTIOQUIA,PLAYAS,1249.22,595843.23944
2004-12-22,ANTIOQUIA,PLAYAS,1373.807,655267.77769
2004-12-23,ANTIOQUIA,PLAYAS,849.895,405376.3068
2004-12-26,ANTIOQUIA,PLAYAS,712.749,339961.47441
2004-12-27,ANTIOQUIA,PLAYAS,374.42,178587.93944
2005-01-16,CENTRO,AGREGADO BOGOTA,8.64,43431.36
2005-01-17,CENTRO,AGREGADO BOGOTA,22.46,112901.42888
2005-01-26,CENTRO,AGREGADO BOGOTA,0.86,4323.02888
2005-02-01,CENTRO,AGREGADO BOGOTA,20.74,104255.37111
2005-02-02,CENTRO,AGREGADO BOGOTA,11.23,56450.71444
2005-02-03,CENTRO,AGREGADO BOGOTA,1.73,8696.32555
2005-02-04,CENTRO,AGREGADO BOGOTA,4.32,21715.68
2005-02-05,CENTRO,AGREGADO BOGOTA,5.18,26038.70888
2005-02-11,CENTRO,AGREGADO BOGOTA,80.35,403901.59444
2005-02-12,CENTRO,AGREGADO BOGOTA,174.53,877323.52555
2005-02-12,CENTRO,BETANIA,24410.02,4195811.21555
2005-02-13,CENTRO,AGREGADO BOGOTA,573.7,2883862.41111
2005-02-13,CENTRO,BETANIA,26398.08,4537536.64
2005-02-13,VALLE,ALTOANCHICAYA,5018.58,5238979.305
2005-02-14,CENTRO,AGREGADO BOGOTA,605.66,3044518.22888
2005-02-14,VALLE,ALTOANCHICAYA,1507.26,1573453.835
2005-02-15,CENTRO,AGREGADO BOGOTA,314.5,1580921.61111
2005-02-15,VALLE,ALTOANCHICAYA,2206.52,2303423.00333
2005-02-16,CENTRO,AGREGADO BOGOTA,387.94,1950088.17111
2005-02-17,CENTRO,AGREGADO BOGOTA,511.49,2571146.56555
2005-02-18,CENTRO,AGREGADO BOGOTA,440.64,2214999.36
2005-02-19,CENTRO,AGREGADO BOGOTA,377.57,1897960.48555
2005-02-20,CENTRO,AGREGADO BOGOTA,297.22,1494058.89111
2005-02-21,CENTRO,AGREGADO BOGOTA,834.62,4195449.26888
2005-02-22,CENTRO,AGREGADO BOGOTA,725.76,3648234.24
2005-02-23,CENTRO,AGREGADO BOGOTA,485.57,2440852.48555
2005-02-24,CENTRO,AGREGADO BOGOTA,651.46,3274744.65111
2005-02-25,CENTRO,AGREGADO BOGOTA,1281.31,6440860.63444
2005-02-26,ANTIOQUIA,PLAYAS,302.698,144378.53772
2005-02-26,CENTRO,AGREGADO BOGOTA,340.42,1711215.69111
2005-02-27,ANTIOQUIA,PLAYAS,13.478,6428.63161
2005-03-01,CENTRO,AGREGADO BOGOTA,46.66,234549.45111
2005-03-02,CENTRO,AGREGADO BOGOTA,220.32,1107499.68
2005-03-03,CENTRO,AGREGADO BOGOTA,34.56,173725.44
2005-03-04,CENTRO,AGREGADO BOGOTA,44.93,225853.12555
2005-03-05,CENTRO,AGREGADO BOGOTA,8.64,43431.36
2005-03-07,CENTRO,AGREGADO BOGOTA,17.28,86862.72
2005-03-08,CENTRO,AGREGADO BOGOTA,267.84,1346372.16
2005-03-09,CENTRO,AGREGADO BOGOTA,152.93,768745.12555
2005-03-10,CENTRO,AGREGADO BOGOTA,263.52,1324656.48
2005-03-11,CENTRO,AGREGADO BOGOTA,1202.69,6045655.36555
2005-03-12,CENTRO,AGREGADO BOGOTA,1572.48,7904507.52
2005-03-13,CENTRO,AGREGADO BOGOTA,27.65,138990.40555
2005-03-14,CENTRO,AGREGADO BOGOTA,5.18,26038.70888
2005-04-11,CENTRO,AGREGADO BOGOTA,30.24,152009.76
2005-04-12,CENTRO,AGREGADO BOGOTA,43.2,217156.8
2005-04-14,CENTRO,AGREGADO BOGOTA,54.43,273607.51444
2005-04-15,ANTIOQUIA,PLAYAS,1334.707,636618.1638
2005-04-15,CENTRO,AGREGADO BOGOTA,58.75,295323.19444
2005-04-16,ANTIOQUIA,PLAYAS,5942.592,2834451.312
2005-04-17,ANTIOQUIA,PLAYAS,6274.723,2992868.57313
2005-04-17,CENTRO,AGREGADO BOGOTA,137.38,690578.73111
2005-04-18,ANTIOQUIA,PLAYAS,5001.595,2385621.8818
2005-04-18,CENTRO,AGREGADO BOGOTA,1776.38,8929467.50888
2005-04-19,ANTIOQUIA,PLAYAS,7378.977,3519567.05741
2005-04-19,CENTRO,AGREGADO BOGOTA,3423.17,17207514.88555
2005-04-20,ANTIOQUIA,PLAYAS,5197.57,2479096.51305
2005-04-20,CENTRO,AGREGADO BOGOTA,1774.66,8920821.45111
2005-04-21,CENTRO,AGREGADO BOGOTA,139.97,703598.08555
2005-04-22,CENTRO,AGREGADO BOGOTA,16.42,82539.69111
2005-04-23,CENTRO,AGREGADO BOGOTA,38.88,195441.12
2005-04-24,CENTRO,AGREGADO BOGOTA,57.89,291000.16555
2005-04-25,CENTRO,AGREGADO BOGOTA,1315.87,6614586.07444
2005-04-26,CENTRO,AGREGADO BOGOTA,2659.39,13368162.55444
2005-04-27,CENTRO,AGREGADO BOGOTA,2347.49,11800310.56555
2005-04-28,CENTRO,AGREGADO BOGOTA,1986.34,9984889.77111
2005-04-29,CENTRO,AGREGADO BOGOTA,2742.34,13785133.77111
2005-04-30,CENTRO,AGREGADO BOGOTA,2496.96,12551663.04
2005-05-01,ANTIOQUIA,PLAYAS,2738.282,1306084.45061
2005-05-01,CENTRO,AGREGADO BOGOTA,467.42,2349616.46888
2005-05-02,ANTIOQUIA,PLAYAS,880.811,420122.38002
2005-05-02,CENTRO,AGREGADO BOGOTA,1528.42,7683027.69111
2005-05-03,ANTIOQUIA,PLAYAS,726.97,346744.49638
2005-05-03,CENTRO,AGREGADO BOGOTA,2077.92,10445242.08
2005-05-04,CENTRO,AGREGADO BOGOTA,2196.29,11040261.76555
2005-05-05,CENTRO,AGREGADO BOGOTA,2674.08,13442005.92
2005-05-06,ANTIOQUIA,PLAYAS,130.507,62248.2138
2005-05-06,CENTRO,AGREGADO BOGOTA,2674.08,13442005.92
2005-05-07,ANTIOQUIA,PLAYAS,3413.697,1628238.64408
2005-05-07,CENTRO,AGREGADO BOGOTA,626.4,3148773.6
2005-05-08,ANTIOQUIA,PLAYAS,3794.651,1809943.12002
2005-05-08,CENTRO,AGREGADO BOGOTA,737.86,3709058.25111
2005-05-09,ANTIOQUIA,PLAYAS,112.746,53776.71016
2005-05-09,CENTRO,AGREGADO BOGOTA,737.86,3709058.25111
2005-05-13,CENTRO,AGREGADO BOGOTA,45.79,230176.15444
2005-05-14,ANTIOQUIA,PLAYAS,511.94,244181.15944
2005-05-15,ANTIOQUIA,PLAYAS,121.59,57995.0525
2005-05-15,CENTRO,AGREGADO BOGOTA,514.08,2584165.92
2005-05-16,ANTIOQUIA,PLAYAS,5365.544,2559215.44511
2005-05-16,CENTRO,AGREGADO BOGOTA,2617.06,13155379.05111
2005-05-17,ANTIOQUIA,PLAYAS,1814.733,865577.23175
2005-05-17,CENTRO,AGREGADO BOGOTA,88.13,443009.92555
2005-05-18,ANTIOQUIA,PLAYAS,2373.315,1132005.32958
2005-05-18,CENTRO,AGREGADO BOGOTA,636.77,3200901.28555
2005-05-19,ANTIOQUIA,PLAYAS,2012.292,959807.387
2005-05-19,CENTRO,AGREGADO BOGOTA,1861.92,9359458.08
2005-05-20,ANTIOQUIA,PLAYAS,692.118,330121.0605
2005-05-20,CENTRO,AGREGADO BOGOTA,2335.39,11739486.55444
2005-05-21,CENTRO,AGREGADO BOGOTA,57.89,291000.16555
2005-05-22,CENTRO,AGREGADO BOGOTA,342.14,1719861.74888
2005-05-23,CENTRO,AGREGADO BOGOTA,3210.62,16139073.26888
2005-05-24,CENTRO,AGREGADO BOGOTA,4559.33,22918738.72555
2005-05-25,CENTRO,AGREGADO BOGOTA,2503.01,12582075.04555
2005-05-26,CENTRO,AGREGADO BOGOTA,2324.16,11683035.84
2005-05-27,CENTRO,AGREGADO BOGOTA,2961.79,14888260.15444
2005-05-28,CENTRO,AGREGADO BOGOTA,1967.33,9889330.72555
2005-05-29,CENTRO,AGREGADO BOGOTA,1028.16,5168331.84
2005-05-30,CENTRO,AGREGADO BOGOTA,762.91,3834979.03444
2005-05-31,CENTRO,AGREGADO BOGOTA,1533.6,7709066.4
2005-06-01,CENTRO,AGREGADO BOGOTA,476.93,2397421.12555
2005-06-02,ANTIOQUIA,PLAYAS,363.744,173495.784
2005-06-02,CENTRO,AGREGADO BOGOTA,629.86,3166166.25111
2005-06-03,ANTIOQUIA,PLAYAS,5518.368,2632108.248
2005-06-03,CENTRO,AGREGADO BOGOTA,530.5,2666705.61111
